"pop","author","genus","species","class","referenced","Ocean","num_individuals","gene_diversity","allelic_richness","global_fst","Ne","long","lat","hupopdens25km","hupopdens50km","hupopdens100km","hupopdens200km","impacts25km","impacts50km","impacts100km","impacts200km"
"Reid2_Angola","Reid","Pomatomus","Saltatrix","Actinopteryggi","georeferenced in QGIS","Atlantic",36,0.79481479774808,5.78888597855813,0.0633597897142667,474,875562.564984589,-2540675.44845197,NA,2.46719495640245,2.46719499133923,2.71784486050244,4.1385648888542,4.10606788319385,3.35839540514434,2.69342722887193
"Reid2_Portugal","Reid","Pomatomus","Saltatrix","Actinopteryggi","georeferenced in QGIS","Atlantic",16,0.742177817522785,5.5337021302769,0.105774774195048,39,-768181.0602701,5306119.7023617,NA,NA,NA,73.1602720417351,4.90271072568826,4.84892541295149,4.66027370723563,4.36740884906182
"Reid2_Senegal","Reid","Pomatomus","Saltatrix","Actinopteryggi","georeferenced in QGIS","Atlantic",11,0.714973404811879,6.68586121419492,0.127451578355995,93.5,-1390661.05397004,2041626.75697705,NA,NA,434.164984150812,118.098284057963,5.10832763487293,4.74595203211295,4.06750028250423,3.19091529133967
"Reid2_SouthAfrica","Reid","Pomatomus","Saltatrix","Actinopteryggi","georeferenced in QGIS","Atlantic",155,0.763751652103217,5.51192786388502,0.110488273145818,NA,1934827.76910908,-5067095.64474917,NA,17.9260970885937,35.0786805604187,46.7502561049984,3.18595983125549,3.12450796214104,2.89112314244147,2.57579400041875
"Rezansoff_Norway","Rezansoff","Gasterosteus","Aculeatus","Actinopterygii","coords on paper","Multiple",36,0.76083502931481,5.60929815773824,NA,29,633446.248065314,7618760.442221,116.103638465444,50.0361148063546,21.4422936904797,31.5133391179519,2.89974150250344,2.78399671337955,2.6783734461327,2.16870692453198
"Ruggeri_Chioggia","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","georeferenced in QGIS","Atlantic",145,0.715569561812224,4.4408225452872,0.0339321722315991,NA,983669.460581943,6360817.36598971,292.807631244682,321.488884270792,270.149739538333,178.815462750677,4.63418195283127,2.89750881248062,2.04416828909281,1.09614887908092
"Ruggeri_Vieste","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","georeferenced in QGIS","Atlantic",48,0.752518497232586,4.95117997667659,-0.0239561984778842,127.9,1293277.32794547,5980555.70215773,203.781252655034,163.787685296679,231.494879092625,166.474616831269,4.77815613931212,4.62607053464108,3.74625677514153,2.67167721352295
"Ruggeri2_ANC","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","coords on paper","Atlantic",35,0.762097488387481,5.14538068654159,-0.0153025624330525,170,1074923.31825897,6193539.32947286,742.752662962135,354.785438298382,201.177718107595,125.652997100284,4.34087715553621,3.61521930799306,2.98731603506771,2.07150220534614
"Ruggeri2_BAA","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","coords on paper","Atlantic",35,0.747281547779792,4.90470081323543,0.00548919994679442,NA,1306513.97692737,5910143.9805133,865.507081983832,398.633574418171,174.608959030902,221.36502197461,3.35392329852988,2.95736566345357,2.33362809759075,2.76141565730781
"Ruggeri2_BAB","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","coords on paper","Atlantic",35,0.744939126522069,4.9075266417457,0.0089006840951853,658.4,1350887.24108789,5901220.05678767,1384.83726591523,546.503739873295,256.34433395152,157.664596972197,4.53720551938598,3.55628162382942,3.07154319139645,2.79303557020901
"Ruggeri2_CdG","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","coords on paper","Atlantic",29,0.716671525488642,4.79406691810505,0.0439205331345657,89.8,1024329.90612472,5526481.30115108,261.762793210114,361.669062232885,215.538309894105,201.282947212553,1.58687603891276,2.19504947827135,3.03628038662106,3.60033233134376
"Ruggeri2_DUG","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","georeferenced in QGIS","Atlantic",35,0.694714817299469,4.30225848300925,0.0759202743583401,639.9,1193701.65990528,6195236.45237884,5.16696628787164,80.8885132129117,45.7868765683027,88.3406312822641,3.05184446145739,3.44568443947348,3.19948584243599,2.32661541896684
"Ruggeri2_JAB","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","coords on paper","Atlantic",35,0.689245281867342,4.26471667597494,0.0828770303612628,40.4,1174204.57221691,6305154.86923665,26.5765114049556,20.2218668404023,50.1536316338322,101.649005662204,1.44536132665913,1.37668384133153,1.44063391726159,1.79200073098342
"Ruggeri2_KOT","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","coords on paper","Atlantic",50,0.758079635926387,5.06342270436184,-0.00414129613341907,476.1,1471544.739355,6047380.281972,75.9170347618757,62.4780722001917,50.561345976516,81.7250993043257,1.30722618924953,1.75313901067293,1.8416635359076,1.83257203949443
"Ruggeri2_MNA","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","coords on paper","Atlantic",35,0.75781008752534,5.1151055855128,-0.0087600159123149,2124,1519247.07458686,5977625.74692999,85.6719179344177,121.915796565419,120.208222305582,100.391770335959,2.69085455638919,2.29757697966213,1.92633666884756,1.68377162253367
"Ruggeri2_MNB","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","coords on paper","Atlantic",37,0.784030751612366,5.36043644959294,-0.0426007093918002,285.9,1499382.08756594,5985422.65571299,74.1182626706851,133.950402431653,129.23257922978,108.570484728261,4.01511936053239,3.08085082745646,2.29931224124666,1.85460507760282
"Ruggeri2_NAD","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","coords on paper","Atlantic",35,0.71402584148998,4.64039491143438,0.0498985813885668,152.6,1042661.79528407,6320404.31039776,NA,240.801491115404,158.784060253713,168.758173326951,4.87892817417991,4.46886417413862,3.43660983581714,1.43878363400595
"Ruggeri2_PEA","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","coords on paper","Atlantic",35,0.755888605442177,4.98175318901419,-0.0056826045781766,NA,1127816.37718557,6055876.97634267,696.152480163844,257.97429372649,124.776800868994,221.369483805884,3.27529146430056,2.69239158740269,2.38556421514905,2.17911864352549
"Ruggeri2_PEB","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","coords on paper","Atlantic",35,0.762866250632484,5.16284082933522,-0.0151060984032367,28.4,1117675.8068773,6102049.00101243,1155.34586852501,356.500989220022,168.042303982663,165.825565347556,4.04491702943697,3.38286036323254,2.92437277448904,2.06610026226093
"Ruggeri2_RIJ","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","coords on paper","Atlantic",35,0.704239076525159,4.52262265871367,0.0630978219680417,121.7,1136861.84380122,6370179.1058293,188.236920046071,64.7028423719997,93.7906170098766,113.615860524981,1.44452295258764,0.878933273886161,1.28451603976501,1.36235906674506
"Ruggeri2_SLO","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","coords on paper","Atlantic",35,0.798118957251742,5.51881483866646,-0.0625877458106454,NA,1072295.03785795,6401558.38336401,408.604391326025,163.433149576812,147.931371305039,130.166195192562,3.06810208373132,1.8716381459808,1.63383990637438,1.12853326504141
"Ruggeri2_SPE","Ruggeri","Engraulis","Encrasicolus","Actinopteryggi","coords on paper","Atlantic",30,0.717218615066792,4.76082223152855,0.0424640325665157,NA,1056525.67083915,5903747.34303687,342.290180973979,204.532119367476,404.724455419702,257.283902220591,3.15502856603988,2.60635076595994,2.37796049920616,2.53516781945526
"Sandlund_ANA78","Sandlund","Salmo","Salar","Actinopteryggi","coordinates on paper","Atlantic",35,0.721582860951718,4.91774064618372,NA,NA,865590.963443924,8111689.77014183,7.26434071516735,6.61745444592372,17.2750480335152,8.47487827197295,2.16664604957763,2.38127772072264,2.72025617451957,2.64429421834489
"Sellas_Cuba","Sellas","Aetobatus","Narinari","Chondrichthyes","georeferenced in QGIS","Atlantic",38,0.87202216066482,6.80040385069342,-0.0137808769433356,19.6,-6550516.21277261,3288283.47714358,34.5542602029914,34.5542600910159,38.1378952133745,58.5883253553372,2.20959852209562,2.77933486859824,3.14836840199105,3.16206261635432
"Sellas_Florida","Sellas","Aetobatus","Narinari","Chondrichthyes","georeferenced in QGIS","Atlantic",342,0.862476030358491,6.57140545438975,0.00900106082650065,31.9,-6515342.63963719,4105971.41213015,542.678315635679,237.139783433755,208.339649492479,153.402100416192,1.87824720471282,1.67468896309088,1.77839497825538,1.8074304652787
"Sellas_Mexico","Sellas","Aetobatus","Narinari","Chondrichthyes","georeferenced in QGIS","Atlantic",192,0.861672766508118,6.51493785363221,0.00876808537377727,25.1,-7179850.36184727,3005965.87516116,NA,103.939403481514,41.0549065490328,21.4210132584295,1.64673191190555,1.67212006949539,1.77873650415976,1.67843755338314
"Shum_FaroeEastNorthside","Shum","Sebastes","Mentella","Actinopteryggi","coordinates on paper","Atlantic",9,0.744855967078189,5.28308633088045,0.0400757694478023,NA,-325637.42893813,7940770.74887351,NA,NA,NA,29.2606864239615,4.6935983104512,4.67562273499034,4.74753901574019,4.76788811258442
"Shum_FaroeEastSouthside","Shum","Sebastes","Mentella","Actinopteryggi","coordinates on paper","Atlantic",9,0.786225244341564,5.57584007767831,-0.0134834435401732,NA,-330368.239043768,7894702.80206374,NA,NA,NA,25.7892288377544,4.51538558479966,4.59936000248632,4.77830687704734,5.00246608932565
"Shum_FaroeWestEastside","Shum","Sebastes","Mentella","Actinopteryggi","coordinates on paper","Atlantic",9,0.810603137860082,6.2683280771516,-0.0449430616856001,75.5,-734852.503075876,7818452.65834178,NA,NA,NA,13.4699128167382,4.88409903785172,4.80139326251808,4.78935565102719,4.83954060810139
"Shum_FaroeWestWestside","Shum","Sebastes","Mentella","Actinopteryggi","coordinates on paper","Atlantic",10,0.784012345679013,5.76657471355614,-0.00509647901754717,NA,-754564.211849371,7806809.05998724,NA,NA,NA,1.5775056630373,4.69971989742486,4.77246527652859,4.80446758537988,4.83673874249276
"Shum_IrmingerSea","Shum","Sebastes","Mentella","Actinopteryggi","coordinates on paper, averaged","Atlantic",51,0.83032054157856,5.88187558676064,-0.0202741917588134,1083.6,-2853112.15129315,7802759.33681674,NA,NA,NA,NA,4.66708617429237,4.64751124145075,4.62069095141752,4.49763734952367
"Shum_NorwegianShelf","Shum","Sebastes","Mentella","Actinopteryggi","coordinates on paper","Atlantic",10,0.724230645576132,5.19006783335344,0.0705553534812189,NA,488850.377582664,8210904.64631873,NA,NA,NA,NA,4.85459480454811,4.83226719699686,4.78021386579689,4.7938093629011
"Shum_NorwegInternatWatersLower","Shum","Sebastes","Mentella","Actinopteryggi","coordinates on paper","Atlantic",10,0.770942617787856,5.7631048432132,0.00276437493982506,NA,417888.225998084,8541890.66268216,NA,NA,NA,NA,3.7434354891577,3.70167829372557,3.66011780826757,3.72656654167353
"Shum_NorwegInternatWatersUpper","Shum","Sebastes","Mentella","Actinopteryggi","coordinates on paper","Atlantic",9,0.724408436213992,5.4066742081448,0.0647808092322626,NA,406061.200733987,8551599.35226747,NA,NA,NA,NA,3.75121268128927,3.6835905732015,3.60607132771398,3.69405557327085
"Shunter_Blanes","Shunter","Serranus","Cabrilla","Actinopteryggi","georeferenced in QGIS","Atlantic",30,0.66010101010101,4.37350757760419,0.0981204954494492,NA,183484.469947197,5892300.54015439,NA,3997.31865097892,767.311192548723,195.764806316639,4.70841569218716,4.16465418937703,3.30157252756655,2.62919415392759
"Shunter_CabodeGata","Shunter","Serranus","Cabrilla","Actinopteryggi","georeferenced in QGIS","Atlantic",31,0.773389461734935,5.06062566444208,-0.0560852719851541,141.5,-120943.160350653,5351814.11739175,NA,50.5339746378236,120.911118126393,160.157055768827,4.3841841961502,4.46214532734113,3.98765195440911,2.97175613724264
"Shunter_CabodePalos","Shunter","Serranus","Cabrilla","Actinopteryggi","georeferenced in QGIS","Atlantic",29,0.755206853697171,5.00587015185692,-0.0326819179827258,39.5,-36821.4719888878,5443203.4136685,NA,406.92973742507,306.893532943854,137.779856060899,4.73954103247142,4.52423949180629,3.94084396136277,3.12771010437015
"Shunter_CapdeCreus","Shunter","Serranus","Cabrilla","Actinopteryggi","georeferenced in QGIS","Atlantic",30,0.688860903926302,4.62836613594854,0.0587690504953776,NA,287633.254422832,6038907.44427322,NA,149.609617401292,151.35114216929,228.860938483697,4.28251527972194,4.19115866632931,3.32391275315936,2.50885793906681
"Shunter_Columbretes","Shunter","Serranus","Cabrilla","Actinopteryggi","georeferenced in QGIS","Atlantic",25,0.673381818181818,4.59354734470835,0.0768459235974964,NA,79335.6854715608,5809934.67448668,NA,192.349937642473,119.431646773488,192.706155934064,4.54647154163556,4.08851008842495,3.2271849106902,2.34337475742948
"Shunter_Corsica","Shunter","Serranus","Cabrilla","Actinopteryggi","georeferenced in QGIS","Atlantic",30,0.68010101010101,4.64184883232539,0.0707949955411081,NA,764309.680666986,5995081.11042851,40.093588765011,16.4229029318838,42.3710355480887,69.5734226528894,3.96207528884212,3.06286264890901,3.08635784809981,3.23815577820732
"Shunter_Formentera","Shunter","Serranus","Cabrilla","Actinopteryggi","georeferenced in QGIS","Atlantic",30,0.707895662931334,4.86668319191063,0.0327488618005541,NA,151441.116165004,5586768.71981687,NA,123.142951467763,227.283065642286,297.112063801933,4.0757594914889,3.96557702116531,4.02115513923045,4.09030559689126
"Shunter_Herradura","Shunter","Serranus","Cabrilla","Actinopteryggi","georeferenced in QGIS","Atlantic",35,0.752244897959183,4.88300775410044,-0.0252908500804989,265.8,-337251.567747473,5305475.15449262,NA,1249.83514363298,241.248525876686,168.973662077731,4.2305451536852,4.14528973348697,3.06748579172477,2.17029163815094
"Shunter_Mallorca","Shunter","Serranus","Cabrilla","Actinopteryggi","georeferenced in QGIS","Atlantic",30,0.71459595959596,4.9070121787619,0.0236654085779846,73.5,291638.673645606,5702197.65968947,162.161233520508,115.757326448698,223.514485189053,227.180115644607,3.92287748323108,3.49746410314588,3.58928440648163,4.05252810532983
"Shunter_Menorca","Shunter","Serranus","Cabrilla","Actinopteryggi","georeferenced in QGIS","Atlantic",30,0.71271288039952,4.70721769076577,0.0259469696094442,94.7,371754.942784597,5739988.12809506,NA,178.725941049485,133.529971495919,221.527417237418,3.76014667302238,3.85427852287608,3.94776512967824,3.99374219031034
"Shunter_Sardinia","Shunter","Serranus","Cabrilla","Actinopteryggi","georeferenced in QGIS","Atlantic",30,0.674848484848485,4.64049733917162,0.0779713894564301,NA,808369.292117501,5796033.3431469,NA,38.5735201439007,40.3193204093943,66.3570175609473,3.74032257692131,3.775744387138,3.18914863192669,3.38864059359113
"Spaet1_OAB","Spaet","Carcharhinus","Limbatus","Chondrichthyes","georeferenced in QGIS","Indian",108,0.747159343320888,4.97376880688356,0.0137499838423802,NA,4499648.13721269,3691085.364783,64.8301670146438,65.4546518090552,49.4691022452274,90.0044413619651,3.81081384076039,3.41910150269736,2.67114892536965,2.1789645086135
"Spaet1_RedSea","Spaet","Carcharhinus","Limbatus","Chondrichthyes","georeferenced in QGIS","Indian",179,0.756422573336546,5.12557859944596,0.00315310237741617,32.4,3158669.97212523,3087915.40916345,13.1360428361513,12.2251504488707,30.4414999095856,66.7022278018455,2.70082167757398,1.94672428855133,1.88669602936482,1.89486139209886
"Spaet2_OAB","Spaet","Carcharhinus","Sorrah","Chondrichthyes","georeferenced in QGIS","Indian",200,0.643014242044084,4.76913952193502,0.0158408919118972,679.8,4499648.13721269,3691085.364783,64.8301670146438,65.4546518090552,49.4691022452274,90.0044413619651,3.81081384076039,3.41910150269736,2.67114892536965,2.1789645086135
"Spaet2_RedSea","Spaet","Carcharhinus","Sorrah","Chondrichthyes","georeferenced in QGIS","Indian",173,0.663109488690555,4.92420586813153,-0.0153964450811439,78.1,3158669.97212523,3087915.40916345,13.1360428361513,12.2251504488707,30.4414999095856,66.7022278018455,2.70082167757398,1.94672428855133,1.88669602936482,1.89486139209886
"Spaet3_OAB","Spaet","Sphyrna","Lewini","Chondrichthyes","georeferenced in QGIS","Multiple",160,0.761919330073466,5.13671442042265,-0.0039529743315132,405.6,4499648.13721269,3691085.364783,64.8301670146438,65.4546518090552,49.4691022452274,90.0044413619651,3.81081384076039,3.41910150269736,2.67114892536965,2.1789645086135
"Spaet3_RedSea","Spaet","Sphyrna","Lewini","Chondrichthyes","georeferenced in QGIS","Multiple",73,0.752953031271336,5.13018658377264,0.00411506812930773,NA,3158669.97212523,3087915.40916345,13.1360428361513,12.2251504488707,30.4414999095856,66.7022278018455,2.70082167757398,1.94672428855133,1.88669602936482,1.89486139209886
"Spaet4_OAB","Spaet","Rhizoprionodon","Acutus","Chondrichthyes","georeferenced in QGIS","Indian",200,0.551940728111162,3.61843835201897,0.0146048756701956,79321.9,4499648.13721269,3691085.364783,64.8301670146438,65.4546518090552,49.4691022452274,90.0044413619651,3.81081384076039,3.41910150269736,2.67114892536965,2.1789645086135
"Spaet4_RedSea","Spaet","Rhizoprionodon","Acutus","Chondrichthyes","georeferenced in QGIS","Indian",94,0.568050742883202,3.67079481588782,-0.0171175866339035,NA,3158669.97212523,3087915.40916345,13.1360428361513,12.2251504488707,30.4414999095856,66.7022278018455,2.70082167757398,1.94672428855133,1.88669602936482,1.89486139209886
"Spice_ArroyoSeco","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",50,0.554906677034003,3.01095554143346,0.0623168420970023,18.8,-9606875.00476091,5361932.75186635,379.34769885417,162.184195832372,162.190284976104,159.438364628927,1.51660521879513,1.04652077919384,1.08788170626068,1.48086620231435
"Spice_Deadman","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",30,0.523148148148148,2.73477092821672,0.110054047830858,174.7,-9718015.61118533,6786464.63784114,1533.06200449912,527.045999313872,153.39908358029,67.414777125954,2.97174310746011,2.1907492517645,1.23436464894869,0.782299295855538
"Spice_Deschutes","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",48,0.566783625593112,3.15371044802333,0.0418610874374101,55,-9793442.14941977,6476119.89634514,54.7144828424224,29.7219195078193,17.9228885891568,84.6239802709837,4.21119698069955,3.21389102128896,2.40087971641502,1.98082076556127
"Spice_Duckabush","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",48,0.575544945987654,3.09108606893695,0.0271036516013126,14.7,-9692175.53215416,6625913.95316441,92.5617118437702,178.774064593346,186.907872711904,91.9976346135143,0.487795744089418,0.765595399648197,0.807919760637306,1.03558225226541
"Spice_Gualala","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",50,0.59890530630165,3.27244605767969,-0.0121902574436505,108.3,-9741149.35144874,5610432.72451621,6.70735495700957,7.3205669836011,45.0759516369195,149.530172000218,1.80739092012964,1.93087974222369,2.04541830872061,2.02566577769663
"Spice_Klamath","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",37,0.591282473664856,3.27404165929836,-0.00270215241816496,337.9,-9790579.14199067,5942955.28091685,3.37231015057807,8.49082016707277,10.4035196350876,11.6855888164465,1.74792982583647,1.73106971102216,1.72403709394314,1.68981755334915
"Spice_Methow","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",49,0.594331656142229,3.53657500873158,-0.00482778718214893,38.7,-9801021.69567735,6475810.15152338,65.7269897862767,40.6797724253997,16.4876311279999,82.9322231265873,4.56073966104237,3.50068632430369,2.58304245221807,2.05504083361365
"Spice_Mill","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",48,0.571032446772539,3.22126722496759,0.0344867040621789,59.1,-9650882.81384076,5523035.27186205,497.664572386584,563.848922180752,372.649067202721,159.859554292539,1.1647492655906,0.938231247631572,1.19362624460439,1.42036004689328
"Spice_Nass","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",43,0.527739867082986,2.9894534486896,0.106104213035041,NA,-10359361.8390461,7299004.42053084,NA,0.0304517350893805,4.63969705839553,1.05847129419344,3.65176406581566,2.74995028549958,1.80513672536769,1.32727137994218
"Spice_Penitencia","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",40,0.564723531835482,3.02508878532313,0.0431423600217581,NA,-9641114.24290046,5475363.75907775,1806.6854529737,928.990726263832,410.216797807592,167.846437753866,1.51643895209723,1.37131061523884,1.2790349417798,1.48748459766426
"Spice_Pilchuck","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",50,0.599632934761405,3.30822903559283,-0.0135649452405948,NA,-9641328.54859825,6664150.06931863,454.324441990425,341.250541464392,176.50407552295,79.0547970681213,1.41248664171279,1.0387725741153,0.862781858535159,0.536774075698232
"Spice_Salmon","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",46,0.589528097536267,3.36032823099042,0.00268962460884636,65.7,-9806351.34749553,6616431.17186831,1.76076524190726,2.84311035007075,10.3175358346237,111.917091978347,1.3169130756508,1.64137462426889,2.05816679140707,2.26294026539249
"Spice_SanLuisObispo","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",50,0.608731873828972,3.33233234470728,-0.0287501726700385,NA,-9519806.65247801,5159523.2647325,139.591229469243,87.0032597949669,29.6130398344328,51.2546857708743,1.35537280798876,1.10293380812299,1.06596439304703,1.40457962831397
"Spice_SFEel","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",49,0.588158275180095,3.23817066852345,0.00586316947474952,NA,-9804752.25483299,5840157.17290884,88.5394225856542,36.6693127575757,11.072940514421,9.88387015432895,2.20234703142352,2.09836067300182,2.11170753372324,1.95115630924643
"Spice_SFUmpqua","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",50,0.61425873015873,3.44457703482367,-0.0390406571320603,NA,-9797916.86500503,6189804.62254935,13.5079059518455,19.8313405099664,18.9674053234731,24.7293690626205,2.10938039848522,2.04840830657372,1.79895215538259,1.69554305329505
"Spice_Siletz","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",48,0.601082669464524,3.39891189589502,-0.0162130036160828,66.5,-9780339.38236385,6331090.00184187,27.5333622730293,16.6637385782867,47.7219730749371,56.5257703897053,2.24089154944269,2.01471410362677,1.87798992026838,1.76921957096536
"Spice_Trinity","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",78,0.568752051309428,3.21869761004567,0.0422001184098852,NA,-9789727.99040583,5943190.36862265,4.65908094252503,8.30656455216761,10.3448819020333,11.6564452728348,1.66191449486493,1.69044363739197,1.70414860677263,1.68107118326069
"Spice_Tuolumne","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",50,0.625838095238095,3.5230295641974,-0.058100575919874,145.1,-9650886.67733568,5522854.38634735,502.138481176139,565.461375764071,373.790631543203,159.910290432927,1.17244235430546,0.943321262124921,1.19525671377701,1.42096717992798
"Spice_WFIllinois","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",51,0.60399846212995,3.30799310249156,-0.0203621302098913,NA,-9814762.72786336,6045349.49161195,8.1985627194586,7.44344599855262,11.7826365093822,12.3489277937873,2.54050767574411,2.18175330008518,2.01808439313917,1.91027077147664
"Spice_Willamette","Spice","Entosphenus","Tridentatus","Petromyzontida","coords on paper","Pacific",50,0.56276619112214,3.28825289182033,0.0489554314220187,119.4,-9793442.14941977,6476119.89634514,54.7144828424224,29.7219195078193,17.9228885891568,84.6239802709837,4.21119698069955,3.21389102128896,2.40087971641502,1.98082076556127
"Stefanni_Azores","Stefanni","Diplodus","Vulgaris","Actinopteryggi","georeferenced in QGIS","Atlantic",28,0.783942743764172,5.14936965823215,0.0778003012687776,176.9,-2273433.37355562,5573237.3468662,116.423939153741,68.1433103754654,60.9499637990993,89.0604792337449,3.79844755724577,3.86946261124183,3.98083536444453,4.03659581419055
"Stefanni_CanaryIslands","Stefanni","Diplodus","Vulgaris","Actinopteryggi","georeferenced in QGIS","Atlantic",22,0.842919246057774,6.28720972849508,0.00311797737279074,16.8,-1214864.15044451,4515445.15980808,NA,0,0,36.7431461449825,4.40928958648096,4.36156267132799,4.38896380551375,4.44686764947734
"Stefanni_CentralPortugalNorth","Stefanni","Diplodus","Vulgaris","Actinopteryggi","georeferenced in QGIS","Atlantic",18,0.836135555650486,6.19543836942799,0.00595526657881118,NA,-740568.89862019,5690396.10058326,205.659167470901,132.987446538374,291.990274863133,118.083863391357,3.13541912987225,2.9949707666663,2.87984532786994,2.73549957482944
"Stefanni_CentralPortugalSouth","Stefanni","Diplodus","Vulgaris","Actinopteryggi","georeferenced in QGIS","Atlantic",27,0.826359746877055,6.09844121410395,0.0260102476119952,4618.5,-738833.795167111,5581988.91362765,1532.11588005439,1164.95458112804,282.364130593006,95.5721117860072,3.94053870724027,3.76027379976101,3.09527971798811,2.72429578897273
"Stefanni_Madeira","Stefanni","Diplodus","Vulgaris","Actinopteryggi","georeferenced in QGIS","Atlantic",34,0.816320645905421,5.86652403624349,0.042783481687697,NA,-1366369.0536991,4797320.16414583,NA,1003.10598349045,343.832958414497,320.042304541312,4.41695317117436,4.33064640752187,4.27296831850995,4.30774616917147
"Stefanni_Malta","Stefanni","Diplodus","Vulgaris","Actinopteryggi","georeferenced in QGIS","Atlantic",11,0.791551882460973,6.1437600926765,0.041928180654658,17,1130493.22723701,5234661.24779599,1643.4485849416,1204.14410538572,1204.14410538572,247.908534439872,3.87581461737123,4.33977858496221,4.48516834947356,4.22306367364729
"Stefanni_Mauritania","Stefanni","Diplodus","Vulgaris","Actinopteryggi","georeferenced in QGIS","Atlantic",27,0.798465961192036,5.73476983282406,0.0552458426631073,NA,-1427427.33317436,3161281.20887351,NA,NA,1019.36381614337,7.96910896653001,4.33247594075487,4.54409601769781,4.39212978216811,3.76927090042269
"Stefanni_PalermoSicily","Stefanni","Diplodus","Vulgaris","Actinopteryggi","georeferenced in QGIS","Atlantic",32,0.876151912432073,6.69047507744644,-0.0283954789616951,182.4,1082154.2826586,5539430.00843953,1261.16711994274,487.326638760213,177.705305992246,216.524423447141,4.0915964347974,2.84362897930927,2.44106122870315,3.43282567496977
"Stefanni_PalmadeMallorca","Stefanni","Diplodus","Vulgaris","Actinopteryggi","georeferenced in QGIS","Atlantic",14,0.829081632653061,6.20638924597734,0.00663957245951352,3807.1,203503.681377558,5647464.34159936,NA,342.341728899619,252.266364479844,231.332209293131,4.35316105904988,4.14101354816522,3.75487689885589,4.04864293463895
"Stefanni_SouthPortugal","Stefanni","Diplodus","Vulgaris","Actinopteryggi","georeferenced in QGIS","Atlantic",60,0.839398604771582,6.29331429619042,0.0220147425729791,50.4,-646165.58296217,5311659.83985372,NA,NA,301.770356227456,105.265374195359,4.43028908412224,4.61394252772361,4.63126032716513,3.85964046460386
"Stefanni_SouthSpainAtlantic","Stefanni","Diplodus","Vulgaris","Actinopteryggi","georeferenced in QGIS","Atlantic",26,0.828795326492908,6.13806565174966,0.0222257905134808,NA,-524780.88033499,5276769.91646393,NA,198.035021164838,391.150974517143,202.329421695731,5.56319142865523,5.29761771418687,4.2131671617784,3.16186153937128
"Stefanni_TorreGuacetoBrindisi","Stefanni","Diplodus","Vulgaris","Actinopteryggi","georeferenced in QGIS","Atlantic",11,0.803948576675849,6.14856179252464,0.0269235755953052,46.7,1424859.21290852,5848854.17071391,305.162002438328,250.115632982203,271.504445190027,153.807152088029,4.81008141396677,3.49684353672481,3.37529606113003,2.72033684612415
"Stevens_Avon","Stevens","Salmo","Salar","Actinopteryggi","georeferenced in QGIS","Atlantic",23,0.744959042218021,4.61605871066582,0.131185953424718,39.8,-177704.996934808,6917299.30685064,298.135609597298,333.965542294694,311.135722378505,373.290958240776,3.39470865910147,3.11706857491088,2.91049946516066,2.36789600579176
